,label,A1BG,ABCC6P1,ACCSL,ACTL8,AFMID,AKR1C3,ALDH1A1,ALOX15,AMBN,ANKRD37,ANXA1,APOA1,APOA2,APOC3,APOE,ARGFX,ARL4D,AURKC,B2M,B3GNT2,BAG4,BAMBI,BCAR4,BCL2L10,BECN1P1,BIK,BMP15,BMP2,BMP6,BOD1,BTG4,BUB1,BUB1B,C11orf40,C1orf64,C3orf56,C6orf52,C8orf12,CA4,CALB2,CASC11,CASC5,CCDC147,CCDC27,CCNA1,CCNO,CCR7,CCR8,CD48,CDKN1A,CDKN1C,CDKN2AIP,CDR1,CFD,CGA,CGB,CGB5,CGB8,CHAC1,CHGA,CHMP4B,CIART,CLDN10,CLEC4E,CNNM2,COL4A1,COX4I2,CRABP1,CSAG1,CST1,CTGF,CTRB2,CTSE,CUL2,CXorf67,CYP19A1,CYP1A1,CYP1B1,CYP26A1,CYR61,DBR1,DCDC2,DDIT3,DDIT4,DEFB1,DEFB124,DEGS2,DERL3,DHRS3,DLEU7,DNAJB1,DNMT1,DPPA5,DPRX,DUXA,EBLN1,EID3,EIF4E1B,ELANE,ENG,EPN2-IT1,EPS8L1,ERVFRD-1,ETNPPL,EXOC3L2,FABP7,FAM13A,FAM151A,FAM162B,FAM19A4,FAM220A,FAM46C,FAM64A,FBP1,FBXO22-AS1,FBXO5,FBXW12,FGF14,FIGLA,FLJ20518.uid_5146,FNDC4,FOLR4,FOS,FOXD3-AS1,FOXR1,FRZB,FUT3,GABRR3,GADD45B,GAGE12J,GAGE2A.uid_12821,GAGE2B,GAST,GCM1,GCNT3,GDF15,GDF3,GDF9,GIP,GJA5,GNRH2,GPHA2,GPHB5,GPR143,GPX2,GSC,GTF2A1L,GUCA2A,GYPC,H19,H1FOO,HABP2,HAND1,HAS2,HBZ,HDC,HERC6,HHLA2,HIPK3,HIST1H1A,HIST1H2AA,HIST1H2AC,HIST1H2AH,HIST1H2AI,HIST1H2AL,HIST1H2AM,HIST1H2BB,HIST1H2BC,HIST1H2BD,HIST1H2BG,HIST1H2BH,HIST1H2BJ,HIST1H2BK,HIST1H3A,HIST1H3C,HIST1H3G,HIST1H3J,HIST1H4B,HIST1H4F,HIST1H4H,HIST2H2BE,HIST3H2A,HIST3H3,HNRNPCL1,HNRNPCL2,HOPX,HOXA7,HSD3B1,HSF2BP,HSPA1A,HSPA1B,HSPA1L,HSPA6,HSPB1,HSPB8,HYLS1,ID2,ID3,IER3,IFI16,IFI6,IFITM1,IFITM3,IGFBP3,IL17B,KCNK9,KHDC1,KHDC3L,KLF17,KLK11,KPNA7,KRT23,KRT7,LARP6,LBH,LEFTY1,LEFTY2,LEUTX,LGALS1,LGALS16,LGALS2,LGALS3,LGALS3BP,LINC00324,LINC00458,LINC00948,LINC01118,LOC100506790,LOC100507420.uid_10773,LOC100996324,LOC101927258,LOC101928559,LOC101928736,LOC101928769,LOC101929524,LOC256880,LOC283299,LOC649330,LRRTM4,LYPD2,MAD2L1BP,MAGEA12,MAGEA4,MAP3K7CL,MBD3L2,MBD3L3,MBD3L5,MEG3,MFSD2A,MIER1,MIR1248,MIR205HG,MIR27B,MIR30A,MIR3648,MIR3651,MIR367,MIR371A,MIR371B,MIR374B,MIR4427,MIR4472-2,MIR5087,MIR614,MIR6516,MIR663A,MIR6775,MIR6777,MIR7703,MIR8079,MIRLET7I,MIXL1,MLF1,MLN,MMP2,MPC1L,MRGPRX1,MROH1,MSH5.uid_7872,MSRA,MT1B,MT1E,MT1F,MT1G,MT1H,MT1HL1,MT1X,MT2A,MTRNR2L1,MUC15,MYL4,NANOGNB,NEFM,NLRP11,NLRP13,NLRP4,NLRP5,NLRP9,NMU,NODAL,NOVA1,NPM2,NPPB,NRGN,NSG1,NUPR1,OLFML3,OOEP,OOSP2,OTX2,OXT,P2RX5,PABPN1L,PADI6,PAGE4,PAGE5,PARL,PATL2,PCP4L1,PDCD4,PDE8B,PDGFRA,PDLIM2,PDPN,PGC,PGF,PIM2,PITX2,PLAU,PLEK2,PMAIP1,PPAP2C,PPIAP30,PPP1R14A,PRAMEF1,PRAMEF11,PRAMEF12,PRAMEF2,PRAMEF4,PRAMEF6.uid_854,PRPH,PRR15,PRR9,PRSS3,PSORS1C2,PTTG1,PTTG2,PTTG3P,PYCARD,RARRES2,RBP7,REC114,RFPL1,RFPL2,RFPL4A,RFPL4AL1,RFPL4B,RGS13,RGS2,RHEBL1,RHOXF1,RIIAD1,RMRP,RNASE1,RNASEK.uid_21279,RND1,RNF11,RNF122,RNF168,RNU11,RNU12,RNU4ATAC,RNVU1-19.uid_1705,RNVU1-8,RPL10L,RPPH1,RPS7P5,RSPO3,RSRP1,S100P,SAA1,SAT1,SCARNA2,SCARNA22,SCARNA5,SDC1,SELM,SERPINB9,SERPINF1,SERPINH1,SERTAD1,SERTAD3,SIAH1,SLC16A6,SLC34A2,SLC3A1,SLC40A1,SLC6A5,SLC6A8,SLC7A6OS,SMPDL3B,SNAPC2,SNAR-D,SNAR-F,SNAR-G1,SNAR-H,SNAR-I,SNORA12,SNORA23,SNORA2B,SNORA44,SNORA46,SNORA48,SNORA51,SNORA74B,SNORA80E,SNORD114-13,SNORD114-3,SNORD124,SNORD35A,SNORD43,SNORD46,SNORD50A,SNORD83A,SOX15,SOX17,SPATA25,SPDYC,SPINK7,SPP1,SQRDL,SSTR5-AS1,STMN2,SVOPL,TAAR5,TCL1A,TCL1B,TDGF1,TDH,TEX19,TEX37,TFF1,TKTL1,TLE6,TMEM160,TNNI3,TOPORS,TPRX1,TPRXL,TREM1,TRH,TRIM77,TUBA3E,TUBA4A,TUBA4B,TUBB8,TUBBP5,UBXN11,UCHL1,UNC13C,USP2,UTF1,VENTX,VGLL1,VMO1,VTRNA1-1,VTRNA1-3,WDR47,WEE2,WFDC2,XAGE3,YPEL5,ZAR1L,ZC2HC1B,ZFR2,ZIM3,ZMAT5,ZNF280A,ZNF280B,ZNF302,ZNF394,ZNF597,ZNF679,ZNF735P,ZP1,ZP2,ZP3,ZP4,ZSCAN4,ZSCAN5B
E3.47.3389,3,774,2674,188,4788,1363,71,0,157,0,285,0,0,0,0,0,4856,10851,356,56,1698,7208,649,480,46,1308,13991,868,0,200,43,0,709,207,232,0,308,571,49,0,0,52,470,513,67,1402,96,0,47,0,184,77,2601,37,0,0,59,2,20,95,0,0,386,47,0,459,0,391,0,409,0,0,117,0,9248,907,0,0,0,131,0,2996,631,484,132,0,22,166,362,0,291,15013,7981,15738,2751,7772,4,932,121,285,1,74,269,5,66,150,0,110,4332,568,15,130,647,0,0,0,2637,4,0,94,2,123,46,364,0,12009,0,207,41,1148,0,0,0,19,0,183,0,61,5017,1528,0,0,77,0,473,0,3,0,0,0,0,878,45,0,0,6,534,108,454,8439,333,22,223,5,37,0,207,0,539,281,80,134,123,597,35,102,178,10,0,0,65,55,24,0,238,1293,0,0,0,376,98,39,0,0,837,0,1973,105,141,881,0,3,0,0,118,1234,0,1157,2500,5880,1315,1050,0,0,0,164,0,0,950,1632,0,39,5,0,517,0,626,282,169,0,104,0,32,1461,170,95,144,110,32,432,0,6346,985,361,73,97,165,21,0,6161,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,543,0,0,0,0,317,0,8,1,16,20,59,1,0,633,75,61,0,0,1055,327,481,599,1773,230,177,0,0,1,68,0,0,230,0,0,2030,2712,647,546,163,862,192,0,0,2140,223,1707,0,215,0,0,435,0,0,45,0,15,558,1244,1417,233,108,159,793,1513,205,1016,398,264,2,0,2,41,12203,268,1689,0,1055,139,31,132,792,87,65,1169,0,2024,1165,0,4,15,68,0,104,1219,341,8705,0,6,0,0,0,367,226,0,0,1674,0,15,0,0,228,28,0,854,0,1238,57,4924,7683,2642,2195,14303,164,0,225,155,1017,8,1456,0,2,0,0,11,20,7,5,0,0,0,6,0,5,0,0,0,7,0,5,3,2,8386,0,0,98,91,0,310,109,0,100,3,5432,171,1,0,32,185,0,0,564,85,487,9112,11930,408,0,0,13,279,0,46,385,267,1133,174,413,87,0,1,0,64,0,0,3929,2327,221,0,9601,50,82,46,5385,1668,7497,1803,92,4110,692,2240,1882,859,2302,8278,3611,15628,5430
E3.48.3398,3,112,1161,113,1649,663,174,0,175,0,228,0,0,31,0,0,2079,2357,160,0,1301,5970,141,461,95,1441,4175,636,0,139,1,0,682,90,83,0,107,295,0,0,0,209,215,209,97,4239,45,0,0,0,168,222,3755,113,0,0,11,0,0,0,0,0,28,0,0,186,0,113,0,114,0,0,83,0,8353,1526,0,62,0,0,0,1992,49,3113,0,0,9,175,193,0,0,5646,2959,7780,85,2145,0,569,227,0,60,305,91,0,42,54,0,1,2324,763,10,0,160,4,0,0,5463,74,1,0,1,0,0,718,0,11462,0,36,0,1228,0,9,0,48,0,121,0,52,4027,775,0,0,0,0,195,0,0,7,0,0,0,506,0,0,0,36,113,5,239,6119,121,61,1064,19,18,48,686,14,746,662,591,170,34,352,162,147,407,0,0,0,288,281,0,0,98,624,0,0,0,159,25,9,0,0,732,0,1627,137,0,668,0,0,0,0,23,532,2,977,1189,8489,751,1030,0,0,21,125,0,0,1869,719,0,20,4,0,616,4,544,38,746,0,35,0,116,524,35,0,259,69,20,217,0,10460,867,354,31,61,45,8,0,2547,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,129,0,0,0,0,671,0,81,0,1,0,12,16,2,348,15,27,0,0,1181,357,284,717,865,271,147,0,0,1,75,0,0,73,0,0,1472,618,374,309,43,809,658,0,0,1342,38,966,32,111,35,0,197,0,0,0,0,0,122,605,701,141,49,160,673,1337,332,355,276,296,41,0,2,0,10464,215,1459,0,315,0,0,64,527,160,56,851,0,692,1055,0,6,0,0,0,370,494,125,5879,0,17,7,0,0,786,9,0,13,3649,0,0,0,0,95,11,0,854,0,190,0,1759,1833,2261,1814,6741,60,0,92,95,1537,0,2202,1,0,0,0,8,10,0,6,0,0,9,5,0,8,0,0,0,2,0,0,2,0,12023,0,0,28,0,0,112,49,4,85,5,1493,76,0,0,151,199,0,1,173,24,82,8686,4832,142,0,0,1,207,0,70,152,71,401,123,104,26,0,0,0,95,0,0,3442,1702,135,0,9944,87,36,0,4574,1072,8416,2128,39,3250,1845,3515,1473,575,1015,1090,1644,11675,2826
E3.45.3374,3,1806,1667,581,5372,2800,40,0,307,0,342,0,0,246,0,0,4608,10367,1107,38,4499,3286,29,693,244,4319,4459,3133,0,188,238,0,642,153,353,44,195,1351,0,0,0,201,789,104,53,5557,80,0,1,0,69,0,2976,138,185,0,0,0,0,199,90,2,75,181,0,870,0,409,39,331,0,0,128,0,2645,101,0,0,0,0,0,5548,216,3641,0,0,0,259,1033,102,74,16952,12544,13593,1,16742,162,469,503,1,136,85,1903,10,0,115,0,203,3889,11,26,109,1652,145,0,0,6710,623,134,45,3,77,265,799,5,9563,0,40,45,3141,8,50,0,24,0,205,0,0,15217,237,0,0,57,0,650,0,0,11,0,0,0,1230,422,124,0,11,555,356,869,11025,359,101,2775,132,32,209,3241,135,1350,145,887,1302,720,589,1042,105,268,0,0,0,516,2106,0,0,898,5455,0,126,0,564,22,36,0,0,2222,0,468,49,0,954,0,0,78,0,77,633,0,4033,3083,9047,2000,7067,0,87,39,399,0,0,5162,1462,0,0,0,0,1455,0,12,151,364,0,153,0,155,73,64,0,404,167,125,461,0,14164,746,1390,200,1462,3074,443,13,4919,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232,0,0,0,0,2439,0,22,0,20,0,53,0,0,167,2,8792,0,0,2149,463,1486,2102,3551,14,570,0,0,2,379,0,0,173,0,0,4487,1685,534,281,128,1091,899,0,0,2995,318,1802,4,760,344,102,324,0,0,27,51,0,686,543,69,230,0,1111,2461,7086,2403,3567,372,134,37,0,25,0,41098,871,5735,1,879,641,33,69,2928,964,652,2020,0,2852,1874,0,68,32,0,0,358,105,804,7477,0,1,0,0,0,1189,20,0,0,8675,0,83,122,0,104,0,0,949,0,814,0,4692,6311,2376,1039,12281,173,0,164,0,1527,0,2462,0,0,0,0,4,1,0,4,0,0,71,53,0,19,0,0,0,13,1,7,4,0,9360,0,0,149,0,15,190,221,0,180,6,4551,106,0,0,19,548,0,190,962,310,965,4825,11849,706,0,0,28,858,12,304,1452,416,1450,381,190,688,0,0,0,133,0,0,6215,3411,131,0,6553,22,102,93,2452,1386,6077,3098,41,5132,2271,3265,2131,913,2935,2808,2234,9727,5943
E3.49.3403,3,338,154,53,7496,695,42,0,296,0,594,0,0,0,0,0,5655,7084,759,49,4332,5270,460,790,82,4032,9212,957,0,148,199,0,1016,14,30,0,139,822,34,0,0,200,641,219,106,2555,112,0,0,0,39,27,2890,58,175,0,2,0,1,79,0,0,401,19,0,367,0,143,0,126,0,0,100,0,7515,171,0,0,0,0,0,5943,250,2182,0,0,0,75,253,0,310,11027,7312,18658,1534,14682,59,481,58,23,30,203,377,0,0,101,0,16,5460,307,1,249,1540,0,0,0,7131,309,79,7,0,0,0,108,0,8148,0,73,64,1636,1,6,0,25,4,311,0,0,7756,542,0,0,87,0,212,0,0,9,0,0,0,898,328,57,8,0,513,176,222,7788,258,0,515,2,0,15,142,0,192,145,239,92,110,730,30,31,60,0,0,0,83,1249,0,0,349,2262,0,0,0,46,128,108,1,0,2152,0,2489,123,0,852,0,3,0,0,193,670,432,740,3353,10684,1653,5321,0,0,0,48,0,0,1538,971,0,0,0,0,916,0,241,33,410,0,97,0,82,612,36,0,119,242,47,821,0,8377,616,1230,153,329,661,103,0,3618,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,250,0,0,0,0,177,0,47,0,28,0,7,0,0,598,75,21,0,0,1086,493,2174,5554,2758,97,1037,0,0,0,293,0,0,91,0,0,3586,1116,1708,405,0,1103,1620,0,0,4636,262,764,18,146,0,20,30,0,0,1,0,0,246,1419,441,26,0,359,2493,2629,511,1567,555,58,42,0,0,65,27507,563,3641,0,997,673,13,82,1046,322,168,1609,0,2136,1116,58,65,0,0,0,469,4634,520,8828,1,5,7,0,0,934,24,0,0,4921,0,136,87,0,114,0,0,1230,0,873,0,4071,6627,2971,1264,12955,51,0,228,103,1052,0,1540,0,1,0,3,4,17,0,5,0,0,18,26,0,23,0,0,0,8,0,2,2,0,9650,0,0,289,37,0,407,90,0,135,5,3405,380,0,43,139,187,0,571,1821,58,567,7495,9936,678,0,0,48,165,54,77,683,459,1691,96,371,425,0,0,0,102,0,0,7552,4180,156,0,12820,0,24,97,4198,1609,13400,4128,29,5971,1876,1884,2496,729,2941,2964,2748,20170,6255
E3.49.3411,3,499,122,74,10957,1398,26,0,246,0,383,0,0,0,0,0,9587,13063,608,31,1487,2565,178,635,37,2004,9573,659,0,86,134,0,1129,120,25,0,127,662,0,0,0,75,193,51,153,5246,19,0,0,0,0,24,2005,64,276,0,6,0,0,82,0,0,377,95,0,185,0,271,0,27,0,0,102,0,6458,458,0,0,0,0,0,2691,314,2668,103,0,8,12,115,0,83,17011,5427,18042,2060,7006,41,156,141,131,79,245,1032,0,0,240,0,73,7600,519,0,74,524,68,0,0,4237,259,131,27,0,0,34,239,0,12393,0,208,226,5294,0,0,0,42,0,108,0,53,4765,920,0,0,188,0,138,0,92,2,0,0,0,800,239,0,0,3,290,462,460,6120,311,34,741,61,18,65,837,31,899,518,828,264,145,1014,181,54,203,0,0,0,57,210,27,0,301,1464,0,0,0,85,45,0,0,0,2957,0,2601,165,41,326,0,0,0,0,0,1181,40,438,5744,13570,1927,2748,0,1,0,681,0,0,2987,1704,0,0,28,0,119,0,239,111,88,0,140,0,48,614,0,30,119,269,40,427,0,7473,189,121,67,397,183,21,0,9353,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,45,1363,0,0,0,0,325,0,17,10,0,5,33,0,2,362,25,31,0,0,732,145,377,2163,1787,123,243,26,0,5,157,0,23,126,79,0,3419,672,2059,517,0,1935,1063,0,0,3836,84,508,23,270,1,0,70,0,0,25,0,0,503,2147,973,0,34,53,1440,2020,476,2131,531,144,52,0,11,72,20736,369,2896,1,1125,324,37,9,476,129,42,1161,0,1235,1025,0,15,0,0,0,287,3036,1268,7297,0,11,0,0,0,345,45,2,0,3043,0,174,12,0,186,14,0,1055,0,1136,0,5780,8601,1115,1531,22403,35,0,0,68,1306,87,4033,0,529,0,2,6,16,0,16,4,0,17,22,0,0,0,0,0,0,0,4,5,0,15445,0,0,109,0,0,154,151,0,104,0,5675,97,0,0,0,400,0,390,1305,182,267,4331,11424,896,0,0,80,613,6,78,870,439,722,267,300,566,0,0,0,173,0,0,5380,1486,121,0,13609,140,64,269,2524,1932,9416,2031,74,4487,1935,1565,2893,1434,2536,8316,2604,14356,5996
E3.48.3396,3,502,2097,380,3515,2742,0,0,5,0,164,0,0,0,0,0,1172,3335,170,217,6078,4332,270,616,80,1288,5399,1185,0,142,78,0,196,80,211,0,188,294,4,0,0,264,213,102,38,14207,0,0,0,0,233,1958,1483,157,2,0,0,0,0,0,0,0,50,44,0,490,0,286,0,136,0,0,73,0,4910,695,0,0,79,113,0,1247,183,3250,0,0,13,206,364,1,94,9907,16990,18404,117,1392,1,61,432,0,15,385,153,0,30,67,0,226,1774,203,26,0,1010,437,19,0,2033,0,359,191,1,45,17,716,22,9403,0,0,0,483,0,0,0,0,0,169,0,0,11374,987,0,0,69,0,255,0,98,7,0,0,0,900,280,126,3,43,155,313,250,6186,619,0,459,43,81,85,1471,22,1497,233,1125,335,245,581,588,477,1973,53,0,0,217,1330,19,0,227,1866,0,59,0,184,147,28,38,0,818,0,402,503,52,940,0,0,94,0,66,959,0,2330,1676,10989,581,902,0,66,58,163,0,0,3981,1618,0,78,0,0,17,0,80,7,1323,0,561,0,68,1147,101,0,1112,180,26,334,0,8172,412,1758,369,292,261,42,0,1476,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,41,238,0,0,0,0,1478,2,55,3,19,0,130,0,0,606,97,84,0,0,982,2251,2215,2085,2035,193,1183,0,0,11,279,0,15,359,0,0,2640,1713,1760,416,334,1537,1109,0,0,1968,187,1191,260,283,20,78,231,0,8,194,0,0,278,1527,1284,273,68,305,1717,2833,697,1263,247,691,30,0,4,32,14130,340,1901,0,787,32,10,564,3780,296,114,891,0,803,2785,0,36,0,0,0,623,1127,1506,6759,0,4,3,8,0,1256,93,0,0,2558,0,0,0,0,126,16,0,3322,7,699,0,1959,2432,1557,1013,16728,1,0,23,61,1136,0,880,0,0,0,1,0,12,0,49,9,5,175,73,0,66,0,0,0,31,0,0,3,2,323,0,0,51,0,0,88,156,22,36,7,1769,130,0,0,226,332,0,1,573,21,271,8939,4002,398,0,0,125,191,0,53,343,123,490,245,159,287,0,0,0,661,0,0,6256,7639,22,0,13134,154,46,0,1271,1503,9284,1743,1,401,124,3280,1159,516,1846,1693,2397,2579,424
E3.48.3401,3,212,1010,193,3267,3002,0,0,79,0,371,0,0,0,0,0,4228,6969,356,36,3783,6402,225,421,101,1717,9822,929,0,36,75,0,158,12,178,117,56,273,54,0,0,323,227,106,0,7781,40,0,0,0,148,397,3521,237,26,0,1,0,10,253,0,3,93,0,0,339,0,133,8,95,0,0,29,0,7108,1686,0,63,0,0,0,1478,417,3384,60,0,0,121,217,0,129,7290,10186,10573,18,2372,17,279,389,0,41,230,405,0,0,48,0,104,2683,145,61,0,669,119,57,0,14615,108,75,19,2,0,17,3191,63,9422,0,41,0,1805,0,1,0,0,38,131,0,31,6143,940,0,0,1,0,408,0,101,2,0,0,0,520,156,0,1,14,97,179,265,6872,608,35,330,11,111,80,1723,305,796,919,1221,307,177,1299,1390,366,871,55,0,28,212,684,13,0,187,1108,0,14,0,80,110,77,0,0,428,0,2692,627,215,1127,0,5,18,0,62,450,20,1325,1236,15498,1871,969,0,0,25,104,0,0,2275,427,0,40,0,0,243,0,404,58,1151,0,477,0,72,1128,19,33,167,87,33,270,0,9523,779,1217,116,132,161,22,0,4857,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,65,246,0,0,9,0,796,0,46,1,7,0,16,0,0,450,45,33,0,0,664,1053,1076,952,1430,473,816,0,0,0,116,0,1,87,0,0,1092,1258,513,316,150,587,403,0,0,785,226,1207,24,242,86,47,37,0,0,69,0,0,128,3239,605,76,98,597,1036,1794,1082,849,354,301,21,0,0,36,10209,173,1362,0,492,49,14,250,1043,373,169,6656,0,1346,1828,0,31,11,0,0,484,632,206,5876,1,17,4,0,0,913,334,0,15,3987,0,9,0,0,178,14,0,1008,0,123,0,1627,3891,2685,1066,16816,4,0,55,90,1215,0,1779,0,0,2,0,0,15,19,6,3,0,14,10,0,15,0,0,0,1,0,0,7,0,8108,0,0,56,0,0,184,74,0,0,7,1880,326,0,0,222,260,0,1,505,8,299,8331,6823,147,0,0,45,174,38,37,113,129,440,108,193,104,0,0,0,287,0,0,5123,3950,38,12,8740,103,13,6,3756,1581,13237,2056,0,2076,753,4216,2070,256,720,697,1273,11213,3034
E3.48.3400,3,279,1361,117,3347,1017,26,0,83,0,192,0,0,104,0,0,909,3841,268,78,764,5610,153,177,89,444,1722,273,0,157,97,23,668,115,191,0,1,266,27,0,0,154,362,129,0,5422,43,0,0,0,81,31,2535,83,0,0,0,0,0,0,0,0,0,20,0,6,0,226,0,155,0,0,41,0,6328,924,0,0,0,0,0,1615,93,1970,0,0,0,61,221,0,28,5106,5386,9600,2,2761,0,605,41,0,0,162,60,0,53,20,0,121,1677,330,0,62,592,70,0,0,2848,196,62,0,2,0,36,270,56,10015,0,18,0,564,0,0,0,5,0,2,0,0,2700,152,0,0,0,0,54,0,2,0,0,0,0,820,67,0,0,15,125,42,217,4153,403,72,402,56,0,49,600,0,664,619,59,186,41,365,329,261,379,35,0,42,249,138,22,0,195,1360,0,0,0,141,46,28,0,0,484,0,1468,312,41,391,0,0,74,0,77,498,0,1313,1562,7959,657,1403,0,0,3,335,0,0,1608,699,0,0,0,0,589,0,680,117,293,0,152,0,18,176,18,78,321,3,21,306,0,5655,182,514,54,60,93,9,0,2622,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,287,0,0,0,0,915,0,25,0,0,1,0,25,1,353,48,22,0,31,877,435,747,454,755,271,88,0,0,0,85,0,0,38,0,0,1424,833,406,277,91,520,182,0,0,1373,119,661,69,194,3,0,0,0,0,0,0,0,0,1324,473,93,1,320,763,1201,419,485,373,117,2,0,4,41,11095,193,1420,0,511,0,1,155,494,186,86,2083,0,1770,801,0,10,0,1,0,489,834,100,3116,0,15,0,0,0,1157,84,0,0,2095,0,0,0,1,55,10,0,1165,0,387,0,1133,1792,1576,910,5643,34,0,35,107,1106,0,414,0,0,0,1,1,4,10,2,0,0,12,7,0,3,0,0,0,16,2,3,5,0,3048,0,0,225,0,0,140,92,0,0,2,1516,0,0,0,129,96,0,0,105,0,526,7714,5096,248,0,0,0,73,0,32,220,195,492,149,0,44,0,1,0,137,0,0,3318,2041,57,0,8795,2,0,0,2552,1244,7656,3133,0,2069,1261,2473,1127,522,1611,1817,548,8160,1214
E3.47.3394,3,701,1901,232,939,696,0,0,0,0,14,0,0,0,0,0,1600,4394,259,84,5434,7614,3,455,0,1076,6133,1462,0,112,24,0,190,149,254,90,75,416,0,0,0,60,595,204,0,2860,5,0,6,0,0,0,1547,31,6,0,6,2,12,1,0,4,17,18,0,150,0,214,85,372,0,0,74,0,3674,288,5,0,0,0,0,1736,194,540,0,0,0,222,344,0,100,8651,4638,17003,468,3735,0,28,0,42,88,54,323,0,23,0,0,63,1348,95,1,0,303,52,0,0,1027,144,69,32,0,0,62,448,41,6549,0,0,0,1003,0,0,0,84,0,171,0,0,13398,988,0,0,42,0,355,0,0,1,0,0,0,435,55,0,0,14,156,100,195,7324,192,5,579,19,6,47,358,43,269,85,130,84,16,136,99,62,79,0,0,0,91,181,0,0,38,393,0,7,0,195,25,58,1,1,488,0,526,77,74,102,0,1,0,0,12,731,1,1308,1867,3483,288,563,0,0,2,1,0,0,952,747,0,0,0,0,292,0,324,218,422,0,134,0,61,620,605,0,68,228,7,994,0,5849,1045,379,189,127,154,31,0,1978,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,489,0,0,0,0,1115,0,39,0,8,11,4,0,0,519,50,47,0,0,278,305,315,411,833,96,341,0,0,1,67,0,5,169,0,0,1562,1819,190,221,25,403,233,0,0,1767,5,997,30,69,50,0,109,0,0,10,0,0,377,319,1002,163,372,72,243,815,156,284,139,367,17,0,9,0,6493,104,901,0,734,15,0,131,2556,97,52,728,0,1378,2600,0,26,0,0,0,131,535,236,7307,0,18,0,0,0,320,414,0,0,2397,0,5,0,22,210,20,0,1740,0,1114,0,2272,4146,1157,1708,6501,159,0,41,19,977,74,624,0,0,0,0,0,31,0,0,0,0,16,8,0,6,0,0,0,16,0,7,9,0,3264,0,0,27,117,0,156,117,5,195,2,1910,0,21,0,71,93,0,100,74,13,709,4090,5496,167,0,0,19,133,0,1,168,116,404,198,99,175,0,0,0,307,0,0,4885,1144,24,0,5524,75,72,0,5229,691,7129,1615,11,2263,454,2366,1684,441,1356,2060,2634,19499,4040
E3.48.3399,3,96,585,146,402,780,0,0,45,0,74,0,0,0,0,0,1004,2398,232,0,1955,2942,30,536,53,270,4279,389,0,41,18,0,215,128,46,0,73,167,0,0,0,219,155,41,64,3172,0,0,0,0,97,266,1150,12,0,0,2,0,5,0,0,0,18,9,0,56,0,85,0,79,0,0,37,0,1753,483,0,0,0,70,0,476,171,1877,0,0,5,84,80,0,31,3060,3292,7499,0,1192,0,48,71,0,6,300,63,4,0,36,0,78,655,75,7,0,447,0,0,0,2115,67,0,25,0,38,0,281,16,5031,0,51,16,313,0,0,0,38,0,6,0,0,4261,1400,0,0,31,0,19,0,5,4,0,0,0,84,2,22,12,5,73,39,14,2471,122,0,81,53,39,14,596,19,375,209,518,127,35,298,125,120,352,0,0,0,104,252,0,0,52,696,0,24,0,34,68,12,0,0,285,0,870,366,89,406,9,0,21,0,41,279,0,1377,488,3272,371,855,0,0,13,54,0,0,2027,664,0,43,0,0,165,0,183,0,566,0,146,0,70,675,34,19,378,52,9,478,0,4884,335,261,148,103,88,17,0,1270,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,94,0,0,0,0,926,0,15,0,0,1,48,10,2,251,29,19,0,0,766,402,761,374,605,68,193,0,0,2,34,0,0,101,0,0,848,821,199,145,149,121,450,0,0,1054,100,444,253,57,23,0,114,0,0,0,0,0,24,729,275,149,95,242,474,652,449,456,170,218,34,0,5,15,7646,137,1026,0,262,0,0,250,973,92,47,192,0,646,581,0,29,0,0,0,129,212,80,1959,0,3,0,0,0,530,14,1,0,1821,0,20,0,0,36,0,0,1127,0,153,0,1102,1772,1366,256,3517,35,0,33,99,530,0,380,0,0,0,0,1,0,11,19,0,0,11,11,0,0,0,0,0,0,0,0,2,0,2170,0,0,18,0,0,37,55,2,0,1,722,36,0,0,50,73,0,1,140,15,156,2611,3008,136,0,0,33,74,0,0,27,46,467,141,77,364,0,0,0,142,0,0,1566,1635,23,0,5430,0,0,0,1249,506,5166,983,0,602,309,1584,619,49,199,521,814,8647,508
